Page_traffic,Unit_price,Title_Count,Description_Length,Image_Count,month,1_Star_Rating,2_Star_Rating,3_Star_Rating,5_Star_Rating,Organic Search Rank,online_cost_per_impression,4_Star_Rating,average_rating,num_unique_Search_Terms,total_clicks,num_unique_campaigns,total_cost,Online_Impressions,Segment_Makeup,Online_Clicks,Online_Cost,video_cost_per_impression,Units_sold>1000
2728.0,23.82847458,83,54,8,5,0.0,0.0,0,0,19.0,0.017158124885071277,0,0.0,0.0,563.0,4,2071.448943,120726,True,563.0,2071.448943,0.0,1
4651.0,18.82108902,83,109,0,5,67.0,56.0,132,1450,3.0,0.0,237,4.5,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
5243.0,29.86377709,75,164,0,4,59.0,44.0,108,1069,52.0,0.025563942567658184,209,4.5,2.0,7111.0,4,80853.211883,149131,True,962.0,3812.401883,0.010217988085505517,1
3618.0,21.21277955,117,209,9,8,78.0,58.0,143,2034,30.0,0.016490929903146934,324,4.6,13.0,6630.0,2,72897.450876,158280,False,818.0,2610.200876,0.009888423437479336,1
4133.0,16.83081353,114,209,3,8,75.0,58.0,170,2491,19.0,0.014915910111389343,369,4.6,3.0,7281.0,4,79286.445015,150552,True,906.0,2245.635015,0.010217988085505517,1
4098.0,25.57450474,100,209,14,2,60.0,36.0,74,1192,28.0,0.015577711313412968,176,4.6,8.0,1524.0,2,3206.718607,205852,False,1524.0,3206.718607,0.0,1
1226.0,20.90566038,127,221,10,12,75.0,55.0,149,1800,26.0,0.0,285,4.6,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2208.0,8.785598706,117,209,5,8,42.0,33.0,92,1126,3.0,0.0,158,4.6,0.0,9880.0,0,102695.19,0,True,0.0,0.0,0.012037634431919535,1
3604.0,21.19475358,91,54,8,12,15.0,0.0,0,0,21.0,0.022796691553255054,0,1.0,0.0,1469.0,5,6593.076757500001,289211,False,1469.0,6593.076757500001,0.0,1
4407.0,33.7,90,67,13,4,0.0,0.0,0,0,26.0,0.012663115956621148,0,0.0,0.0,1512.0,2,4225.821089,333710,True,1512.0,4225.821089,0.0,0
4921.0,20.13378967,77,98,0,12,23.0,18.0,49,441,31.0,0.03715100135518153,89,4.5,5.0,5847.0,2,62937.8367575,177466,True,1517.0,6593.076757500001,0.010541854962766111,1
3659.0,22.10211268,83,54,8,10,0.0,0.0,0,0,39.0,0.0,0,0.0,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
819.0,21.89709172,70,127,11,6,0.0,0.0,0,0,41.0,0.02033524805654508,0,0.0,1.0,1052.0,4,3602.043494,177132,False,1052.0,3602.043494,0.0,0
2564.0,25.31762065,72,129,10,10,35.0,25.0,73,1036,3.0,0.01793425181285388,161,4.6,0.0,7122.0,2,78665.707017,90602,False,747.0,1624.897017,0.010217988085505517,0
2539.0,27.58439355,89,141,6,9,160.0,119.0,309,4763,7.0,0.02381607982646421,672,4.6,7.0,635.0,5,2250.738624,94504,False,635.0,2250.738624,0.0,1
3327.0,21.12216216,81,56,5,6,0.0,0.0,0,0,33.0,0.0,0,0.0,10.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4948.0,30.16535433,84,112,0,1,122.0,84.0,216,3008,26.0,0.010887965845337721,453,4.6,10.0,1682.0,2,3600.029691,330642,False,1682.0,3600.029691,0.0,0
3042.0,32.38497653,126,221,9,1,121.0,98.0,225,3434,3.0,0.020351041035271206,501,4.6,7.0,6234.0,4,63899.987793,115022,False,855.0,2340.837793,0.009999826186456125,1
3262.0,21.29606742,113,209,13,7,103.0,80.0,200,2276,18.0,0.0,409,4.5,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2933.0,5.877926421,126,149,9,2,102.0,64.0,164,2566,3.0,0.0,355,4.6,8.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3201.0,34.70870627,93,61,11,8,41.0,37.0,71,1083,14.0,0.02103622270161618,158,4.6,4.0,747.0,4,2072.152081,98503,False,747.0,2072.152081,0.0,1
3623.0,18.46003017,75,177,0,7,153.0,106.0,322,4390,3.0,0.029647363656597772,683,4.6,7.0,847.0,4,2797.228761,94349,False,847.0,2797.228761,0.0,1
4006.0,14.39276067,139,201,16,6,50.0,32.0,99,1735,27.0,0.0,246,4.7,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1584.0,34.13148789,159,158,0,10,37.0,23.0,55,756,3.0,0.03531135677016379,77,4.6,2.0,10022.0,2,105030.012221,66120,True,500.0,2334.822221,0.012037634431919535,0
2956.0,30.55928854,113,209,10,10,74.0,46.0,127,978,10.0,0.03069750113283208,185,4.4,4.0,7157.0,2,86995.175738,99749,True,666.0,3062.075738,0.010543214907326643,1
3871.0,30.00844278,152,186,10,11,79.0,62.0,168,2560,11.0,0.032205358711138,388,4.6,4.0,6650.0,2,67278.54075,102477,True,906.0,3300.34075,0.009701795595400388,1
4353.0,25.67021277,70,148,11,4,87.0,58.0,172,2625,12.0,0.01801924490050715,390,4.6,4.0,4733.0,5,44429.754167,232277,False,1254.0,4185.474167,0.01043443224601899,1
2818.0,21.1877575,79,99,0,6,0.0,11.0,20,421,3.0,0.022824929490947377,74,4.7,0.0,827.0,2,3533.687109,154816,True,827.0,3533.687109,0.0,1
3621.0,17.37392138,139,211,16,12,130.0,105.0,265,3762,3.0,0.03241002154029495,569,4.6,3.0,4850.0,2,59608.287119,100694,False,520.0,3263.527119,0.010541854962766111,1
2290.0,13.29918033,129,221,7,11,73.0,53.0,135,1499,3.0,0.0,257,4.5,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3873.0,17.51790634,110,116,8,12,54.0,47.0,130,1898,26.0,0.01614876337381219,283,4.6,0.0,881.0,2,2812.549373,174164,False,881.0,2812.549373,0.0,1
3528.0,35.13364055,152,186,10,9,82.0,49.0,141,2301,3.0,0.02282888439848156,340,4.6,4.0,833.0,4,2922.690754,128025,True,833.0,2922.690754,0.0,1
3223.0,28.86297376,152,186,9,7,150.0,110.0,336,4413,27.0,0.02333730214159808,671,4.6,6.0,851.0,4,3362.858564,144097,False,851.0,3362.858564,0.0,1
3629.0,19.67891374,139,201,16,7,62.0,42.0,122,2133,7.0,0.027384616913169107,284,4.7,0.0,540.0,2,2236.665971,81675,False,540.0,2236.665971,0.0,1
2584.0,20.70149254,84,58,5,1,16.0,0.0,0,0,20.0,0.0,0,1.0,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
890.0,8.22972973,169,158,0,2,74.0,61.0,178,2773,13.0,0.0,397,4.6,9.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,0
4284.0,19.90008764,152,186,9,3,83.0,64.0,168,2159,11.0,0.01324117858455698,322,4.6,6.0,756.0,2,1981.158381,149620,False,756.0,1981.158381,0.0,1
3534.0,27.43544858,153,186,9,1,46.0,36.0,92,881,15.0,0.015737446712402983,161,4.5,3.0,4405.0,4,42655.209623999996,153196,True,926.0,2410.929624,0.01043443224601899,0
3838.0,16.80449141,129,221,7,9,73.0,53.0,135,1499,16.0,0.0,257,4.5,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1961.0,32.41194487,110,116,8,12,56.0,35.0,86,1333,15.0,0.02280630229871465,225,4.6,4.0,679.0,2,2507.119618,109930,False,679.0,2507.119618,0.0,0
2546.0,8.146317829,88,64,9,5,35.0,28.0,81,1051,7.0,0.0,169,4.6,4.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3546.0,18.41512753,71,128,11,12,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,1
1432.0,25.1626506,118,209,8,8,37.0,29.0,74,1014,13.0,0.025051652169243984,159,4.6,7.0,6983.0,4,78440.49591,55871,True,608.0,1399.68591,0.010217988085505517,0
2546.0,8.146317829,139,201,16,5,47.0,29.0,98,1696,20.0,0.0,237,4.7,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2669.0,38.004656739999994,129,209,8,10,185.0,133.0,348,4497,20.0,0.01841714571101246,721,4.6,10.0,567.0,2,1800.496999,97761,False,567.0,1800.496999,0.0,0
709.0,32.52680412,82,105,0,12,67.0,57.0,187,2795,3.0,0.0,391,4.7,2.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,0
1727.0,24.94341801,72,129,10,6,35.0,25.0,73,1036,6.0,0.0,161,4.6,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3930.0,31.38705739,88,61,9,12,70.0,41.0,116,1330,27.0,0.0,198,4.5,3.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2276.0,25.54667788,126,221,9,4,0.0,0.0,0,0,17.0,0.012665597260884594,0,0.0,3.0,1373.0,2,2784.556889,219851,False,1373.0,2784.556889,0.0,1
3264.0,23.17394758,118,209,8,5,36.0,25.0,64,821,3.0,0.0,123,4.6,2.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3989.0,17.54682779,75,177,0,5,58.0,50.0,153,2092,29.0,0.0,319,4.6,13.5,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3782.0,26.26646707,137,209,13,8,28.0,17.0,60,997,3.0,0.0,129,4.7,8.0,6375.0,0,77040.81,0,True,0.0,0.0,0.010217988085505517,0
3230.0,27.42976067,81,56,5,11,0.0,0.0,0,0,37.0,0.01678151194285652,0,0.0,2.0,11288.0,4,114265.701609,184377,True,979.0,3094.141609,0.012052667150486772,0
4030.0,30.3823934,85,59,9,7,0.0,0.0,25,403,3.0,0.0,66,4.8,0.0,6375.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,0
3756.0,35.73482428,110,116,8,7,56.0,35.0,86,1333,16.0,0.025105481512227596,225,4.6,0.0,1223.0,4,6260.152237,249353,False,1223.0,6260.152237,0.0,0
5689.0,22.14782609,84,151,6,1,54.0,29.0,76,1339,33.0,0.011266806260506846,189,4.6,6.0,1962.5,4,3759.857184,333710,False,1962.5,3759.857184,0.0,1
1231.0,20.09952607,117,209,7,12,42.0,41.0,76,1307,11.0,0.0,194,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
4154.0,17.62159329,120,196,11,12,142.0,100.0,300,4306,34.0,0.024143129429371437,652,4.6,6.0,580.0,2,2500.503915,103569,False,580.0,2500.503915,0.0,0
148.0,38.004656739999994,89,62,5,12,64.0,39.0,112,1658,37.0,0.02284009468442119,230,4.6,3.0,697.0,2,3178.359056,139156,False,697.0,3178.359056,0.0,0
3296.0,13.74964029,84,63,9,7,27.0,16.0,49,1113,34.0,0.0,155,4.7,5.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2560.0,38.004656739999994,79,100,0,4,185.5,135.5,374,4661,18.0,0.0,744,4.6,6.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,0
3022.0,32.85867238,152,186,9,12,185.5,135.5,374,5093,22.0,0.03891538724613511,766,4.6,10.0,669.0,2,3546.787309,91140,False,669.0,3546.787309,0.0,1
7177.0,13.38636364,114,209,7,1,0.0,0.0,0,0,36.0,0.0,0,0.0,3.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,1
4643.0,13.13709677,173,158,0,7,161.0,117.0,341,4469,11.0,0.022438577911071816,696,4.6,5.0,1268.0,4,4593.78274,204726,False,1268.0,4593.78274,0.0,1
2477.0,17.45280899,85,209,11,5,55.0,50.0,105,1319,20.0,0.0,218,4.5,1.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
4152.0,11.20512821,167,57,0,10,71.0,37.0,72,577,28.0,0.0,109,4.3,4.0,8049.0,0,96500.0,0,True,0.0,0.0,0.013017499566308176,1
2903.0,34.092,129,209,8,6,82.0,65.0,173,2178,21.0,0.0,346,4.6,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2614.0,23.37828054,153,186,9,5,33.0,26.0,64,630,14.0,0.0,108,4.5,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
5554.0,23.84141791,81,105,0,4,112.0,75.0,209,3236,9.0,0.0,463,4.6,5.0,4791.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,1
6546.0,23.56779661,92,184,12,1,33.0,32.0,100,1214,28.0,0.009420715824031516,170,4.6,8.0,1496.0,2,2726.072538,289369,False,1496.0,2726.072538,0.0,0
3918.0,25.80863827,79,58,5,11,0.0,0.0,0,0,28.0,0.020955826647558132,0,0.0,0.0,866.0,4,4737.630421,226076,True,866.0,4737.630421,0.0,1
1579.0,19.81024447,91,62,12,12,57.0,36.0,90,1042,30.0,0.0,163,4.5,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2514.0,26.70550847,105,209,6,3,35.0,33.0,83,854,35.0,0.008264183863523069,165,4.5,4.0,994.0,2,2238.064953,270814,False,994.0,2238.064953,0.0,0
2894.0,10.08333333,83,60,12,6,29.0,22.0,65,780,3.0,0.0,124,4.6,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3269.0,31.60419092,137,209,13,4,51.0,33.0,113,1687,8.0,0.024756288485756808,232,4.6,7.0,5545.0,2,58723.368954000005,96080,True,754.0,2378.608954,0.010541854962766111,0
4058.0,35.90116801,154,186,9,12,45.0,21.0,59,172,30.0,0.028137156718665946,109,3.8,0.0,1194.0,5,5230.697434,185899,True,1194.0,5230.697434,0.0,1
3051.0,26.52763819,72,129,10,4,116.0,71.0,180,2086,8.0,0.0193697026336065,328,4.5,1.0,5592.0,2,58557.089956,114215,True,801.0,2212.329956,0.010541854962766111,1
3723.0,23.62295082,120,196,11,9,142.0,100.0,300,4306,48.0,0.01832728274981631,652,4.6,8.0,463.0,4,997.7372729,54439,False,463.0,997.7372729,0.0,0
6816.0,23.69919633,113,209,10,1,52.0,31.0,75,522,16.0,0.005316769276409828,109,4.3,2.0,1269.0,2,1774.264392,333710,True,1269.0,1774.264392,0.0,1
3604.0,25.95287061,139,123,16,2,66.0,47.0,117,1576,9.0,0.009299525304829628,225,4.6,9.0,1463.0,4,3103.353889,333710,True,1463.0,3103.353889,0.0,1
4275.0,16.25421133,90,62,2,12,79.0,49.0,149,2499,3.0,0.024032416051007817,345,4.6,1.0,772.0,2,2921.140171,121549,False,772.0,2921.140171,0.0,1
3936.0,11.14565388,113,209,13,9,43.0,29.0,76,1515,3.0,0.0,205,4.7,1.0,10801.0,0,118307.34,0,True,0.0,0.0,0.011841985070015021,1
946.4608888,38.004656739999994,162,158,0,8,39.0,30.0,80,1128,14.0,0.0,165,4.6,7.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
1640.0,27.09186352,118,209,8,9,55.0,38.0,83,1109,19.0,0.0195855139343918,168,4.5,0.0,596.0,5,1865.167663,95231,True,596.0,1865.167663,0.0,0
1201.0,35.65402299,172,158,0,8,0.0,0.0,0,0,26.0,0.0,0,0.0,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3812.0,26.00660308,126,221,9,4,0.0,0.0,0,0,32.0,0.011890950593618853,0,0.0,4.0,1325.0,2,2915.554067,245190,False,1325.0,2915.554067,0.0,1
873.0,21.97142857,71,128,11,11,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
2146.0,16.55639098,86,65,9,3,0.0,0.0,0,0,19.0,0.015991461246073573,0,0.0,0.0,6433.0,2,65795.677545,113652,True,689.0,1817.477545,0.009701795595400388,1
4740.0,23.10923623,173,158,0,5,18.0,21.0,34,0,18.0,0.0,0,2.2,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3468.0,20.79285714,141,123,16,4,61.0,40.0,96,1235,7.0,0.0,197,4.5,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
568.0,14.50813743,92,61,14,9,78.0,55.0,109,1549,28.0,0.0,262,4.5,1.0,11303.0,0,118307.34,0,True,0.0,0.0,0.011841985070015021,1
3236.0,21.17557252,75,177,0,12,104.0,78.0,230,3237,32.0,0.0,496,4.6,11.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3002.0,11.72534819,167,158,0,10,0.0,8.0,0,340,32.0,0.03212622753557058,56,4.8,2.0,10380.0,4,106567.524836,120534,False,858.0,3872.334836,0.012037634431919535,1
6002.0,26.19518717,92,184,12,6,112.0,89.0,281,3716,38.0,0.019756845766246846,541,4.6,9.0,1962.5,5,6593.076757500001,333710,False,1962.5,6593.076757500001,0.0,1
4380.0,19.27266576,151,157,10,12,139.0,96.0,250,2915,10.0,0.038775127551753885,493,4.5,6.0,780.0,4,4315.516596,111295,False,780.0,4315.516596,0.0,1
3281.0,21.87533393,161,158,0,9,102.0,73.0,192,3600,53.0,0.0,469,4.7,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
4586.0,22.41960784,86,65,12,5,73.0,69.0,180,2546,23.0,0.03119124119365979,391,4.6,6.0,823.0,2,3522.426868,112929,True,823.0,3522.426868,0.0,1
4621.0,17.63743263,163,158,0,11,106.0,66.0,205,2996,19.0,0.0,440,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
1838.0,38.004656739999994,126,221,9,3,0.0,0.0,0,0,13.0,0.020610176761526034,0,0.0,3.0,6494.0,4,66465.951386,120704,False,750.0,2487.751386,0.009701795595400388,0
1308.023312,38.004656739999994,82,105,0,1,68.0,57.0,187,2795,19.0,0.0,391,4.7,2.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,0
678.0,17.66256591,91,62,12,2,39.0,33.0,55,401,28.0,0.0,84,4.3,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
5684.0,23.73523207,154,186,9,8,25.0,21.0,44,0,49.0,0.0,77,3.0,7.0,5812.0,0,70287.25,0,True,0.0,0.0,0.009888423437479336,0
922.0,38.004656739999994,163,158,0,1,112.0,82.0,236,3229,21.0,0.0,496,4.6,6.0,3219.0,0,40244.28,0,True,0.0,0.0,0.01043443224601899,0
3384.0,16.11975524,125,221,8,10,74.0,60.0,168,1905,5.0,0.0,333,4.5,6.0,11413.0,0,125721.77,0,False,0.0,0.0,0.012121098793180927,1
1279.0,18.4497323,85,59,1,5,98.0,66.0,170,2101,35.0,0.0,312,4.5,8.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3366.0,24.02009569,162,158,16,2,92.0,60.0,137,1526,3.0,0.0,259,4.5,2.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,1
4812.0,17.82824934,75,95,0,5,185.5,135.5,374,5093,3.0,0.013163238870687058,766,4.6,8.0,595.0,2,1353.957587,102858,True,595.0,1353.957587,0.0,1
4053.0,28.97854671,139,123,16,8,91.0,67.0,173,2406,9.0,0.01966540627077332,348,4.6,1.0,8331.0,4,86386.549183,171493,True,1095.0,3372.499183,0.011130543061140185,1
4874.0,20.31766613,127,221,7,11,0.0,0.0,0,0,30.0,0.02850062851924624,0,0.0,0.0,11512.0,2,115494.136325,151665,True,1203.0,4322.576325,0.012052667150486772,1
3407.0,31.58536585,88,59,4,10,122.0,96.0,232,3004,28.0,0.01997499788199881,507,4.6,3.0,961.0,4,3291.440201,164777,True,961.0,3291.440201,0.0,0
4373.0,23.79872204,137,209,13,1,0.0,0.0,0,0,30.0,0.02297599625159703,0,0.0,10.0,733.0,2,2175.987677,94706,True,733.0,2175.987677,0.0,0
1058.0,23.59865093,162,158,0,3,15.0,0.0,26,523,26.0,0.0,70,4.7,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
167.0,20.90566038,74,94,0,2,97.0,62.0,209,3180,27.0,0.0,466,4.6,4.0,5379.0,0,61559.15,0,True,0.0,0.0,0.009999826186456125,0
3042.0,15.96809745,167,158,0,11,0.0,8.0,0,381,32.0,0.018062822756813257,60,4.8,0.0,6194.0,4,63943.839986,132021,False,815.0,2384.689986,0.009999826186456125,1
4136.0,17.82485876,158,158,0,1,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3910.0,19.701417,162,158,16,5,92.0,60.0,137,1526,19.0,0.034327420364686424,259,4.5,3.0,1290.0,2,3590.064604,104582,True,1290.0,3590.064604,0.0,0
1447.0,13.33040293,87,60,14,7,84.0,55.0,142,1651,12.0,0.0,281,4.5,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
4649.0,15.49665466,84,62,7,7,69.0,50.0,182,2697,3.0,0.0,351,4.7,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3534.0,23.47478592,72,129,10,6,35.0,22.0,68,977,5.0,0.0,151,4.6,6.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
2481.0,14.10348469,125,221,7,4,39.0,25.0,82,785,31.0,0.0,113,4.5,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2079.0,26.72741433,72,129,10,2,26.0,18.0,57,738,3.0,0.005586570149021159,120,4.6,0.0,1028.0,2,1864.299911,333710,False,1028.0,1864.299911,0.0,1
6089.0,15.56925774,75,131,10,1,71.0,43.0,103,1727,18.0,0.0,268,4.6,3.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,1
849.0,20.90566038,123,209,9,3,42.0,21.0,41,575,41.0,0.0,103,4.5,9.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
2694.0,19.08662175,79,58,5,3,0.0,0.0,0,0,19.0,0.0,0,0.0,0.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
7.0,26.77634409,84,62,7,5,78.0,45.0,92,919,4.0,0.0,156,4.4,0.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
3790.0,31.0013624,87,57,4,8,10.0,0.0,0,0,35.0,0.0,0,1.0,1.0,7236.0,0,83014.05,0,False,0.0,0.0,0.011130543061140185,0
3980.0,14.89112426,117,209,12,10,38.0,17.0,40,417,32.0,0.0,65,4.4,7.0,11413.0,0,125721.77,0,False,0.0,0.0,0.012121098793180927,1
4218.0,30.42133333,90,67,13,4,0.0,0.0,0,0,8.0,0.022835852413838176,0,0.0,0.0,5413.0,2,58441.182595000006,91803,True,622.0,2096.422595,0.010541854962766111,1
3979.0,22.15822785,127,221,9,1,68.0,55.0,151,2021,11.0,0.0,307,4.6,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
42.0,20.90566038,90,64,14,4,0.0,0.0,0,0,24.0,0.0,0,0.0,3.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,0
2870.0,9.048,126,149,9,5,111.0,69.0,175,2747,14.0,0.013489718119683374,383,4.6,9.0,1386.0,2,3469.717377,257211,False,1386.0,3469.717377,0.0,0
1167.0,11.36801132,122,209,14,8,55.0,36.0,82,1163,19.0,0.013608955878460402,188,4.6,6.0,6404.0,2,71778.260815,109560,True,592.0,1491.010815,0.009888423437479336,1
3630.0,20.28193431,126,221,12,12,100.0,60.0,159,2592,3.0,0.020358913594848097,352,4.6,9.0,691.0,2,2978.020445,146275,True,691.0,2978.020445,0.0,1
5069.0,16.68091168,95,123,16,10,166.0,120.0,302,3941,17.0,0.0,617,4.6,5.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
3354.0,18.55156951,81,56,5,4,0.0,0.0,0,0,21.0,0.013028785727507134,0,0.0,3.0,1171.0,2,3026.678126,232306,True,1171.0,3026.678126,0.0,0
4732.0,38.004656739999994,164,158,0,2,51.0,27.0,86,1288,13.0,0.021709749761482287,153,4.6,5.0,6901.0,2,66428.690291,224301,True,1522.0,4869.540291,0.009999826186456125,0
1715.0,24.92576419,118,209,8,9,55.0,38.0,83,1109,19.0,0.019137257204108603,168,4.5,0.0,632.0,5,1838.918182,96090,True,632.0,1838.918182,0.0,0
4929.0,20.97252433,110,116,8,3,52.0,47.0,105,1541,26.0,0.02061251509243106,222,4.6,3.0,6285.0,2,65384.241491999994,68212,False,541.0,1406.041492,0.009701795595400388,1
3732.0,13.57720588,160,158,0,12,144.0,92.0,271,4039,24.0,0.02249253064989859,591,4.6,3.0,733.0,2,3315.916346,147422,False,733.0,3315.916346,0.0,1
3618.0,21.31841764,83,54,8,10,0.0,0.0,0,0,19.0,0.02417142279102384,0,0.0,0.0,8683.0,2,98568.106934,85559,True,634.0,2068.106934,0.013017499566308176,1
1872.0,16.3678792,122,209,14,11,79.0,56.0,149,1744,23.0,0.0,313,4.5,3.0,0.0,0,0.0,0,True,0.0,0.0,0.0,1
4706.0,24.10188989,124,221,9,7,134.0,100.0,251,3630,3.0,0.023168637393307892,540,4.6,3.0,1327.0,5,5852.305131,252595,True,1327.0,5852.305131,0.0,1
4146.0,7.569172932,115,209,11,10,46.0,42.0,100,1119,16.0,0.0,191,4.5,4.0,6375.0,0,77040.81,0,False,0.0,0.0,0.010217988085505517,1
3145.0,37.17831541,126,221,9,9,66.0,38.0,69,202,3.0,0.021124023365847802,75,3.7,5.0,434.0,4,1232.227655,58332,True,434.0,1232.227655,0.0,1
4024.0,26.33389403,100,209,14,3,96.0,59.0,129,1908,3.0,0.026227606165402647,277,4.6,5.0,6738.0,4,67239.314323,124338,False,994.0,3261.114323,0.009701795595400388,1
137.0,20.90566038,80,104,0,5,104.0,64.0,192,2933,11.0,0.0,453,4.6,6.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3370.0,20.33333333,113,209,13,4,27.0,30.0,69,606,32.0,0.0,123,4.5,1.0,0.0,0,0.0,0,False,0.0,0.0,0.0,1
3362.0,38.004656739999994,152,186,10,1,44.0,37.0,92,1640,3.0,0.0,230,4.7,8.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,0
4324.0,13.22751323,92,59,6,11,22.0,17.0,50,830,3.0,0.02624012917590207,119,4.7,1.0,459.0,2,1314.079429,50078,False,459.0,1314.079429,0.0,1
4007.0,12.28552279,88,64,9,12,58.0,48.0,118,1562,18.0,0.0,250,4.6,3.0,4330.0,0,56344.76,0,True,0.0,0.0,0.010541854962766111,1
275.0,35.21509434,73,92,0,3,137.0,96.0,291,4137,24.0,0.016980571165107355,602,4.6,1.0,3950.0,2,41505.681728999996,74284,True,471.0,1261.401729,0.01043443224601899,0
3380.0,17.71091445,90,62,7,8,97.0,74.0,176,1811,14.0,0.01910203111032392,317,4.5,6.0,6428.0,2,72120.682048,95980,True,616.0,1833.432048,0.009888423437479336,1
2936.0,26.76256684,66,124,12,12,131.0,105.0,285,3712,12.0,0.0,571,4.6,4.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
1276.0,24.17304747,86,116,0,8,76.0,55.0,128,1437,5.0,0.01923039944201116,241,4.5,5.0,10252.0,2,103656.7292025,50000,True,372.0,961.5392025,0.012037634431919535,0
2474.0,15.78221416,151,186,10,8,72.0,47.0,147,1904,6.0,0.035978902066787145,269,4.6,6.0,7089.0,4,79410.05668,65850,False,714.0,2369.24668,0.010217988085505517,1
2019.0,18.72736626,87,60,7,8,41.0,24.0,77,1043,5.0,0.0,164,4.6,2.0,6375.0,0,77040.81,0,True,0.0,0.0,0.010217988085505517,0
2751.0,17.42471443,114,209,10,9,40.0,22.0,49,853,29.0,0.0,119,4.6,3.0,10579.0,0,111171.56,0,True,0.0,0.0,0.012052667150486772,0
3179.0,20.15384615,111,209,13,5,27.0,12.0,0,0,20.0,0.0,0,1.3,2.0,0.0,0,0.0,0,False,0.0,0.0,0.0,0
2834.0,20.28898426,114,209,10,5,40.0,22.0,49,853,39.0,0.0,119,4.6,7.0,0.0,0,0.0,0,True,0.0,0.0,0.0,0
3838.0,16.60392968,139,211,16,11,130.0,105.0,265,3762,3.0,0.0,569,4.6,2.0,5744.0,0,63978.2,0,False,0.0,0.0,0.009701795595400388,1
1815.0,30.57706767,126,221,9,8,158.0,108.0,315,4490,6.0,0.02280560778247881,698,4.6,12.0,1449.0,5,6015.480776,263771,True,1449.0,6015.480776,0.0,0
